ID,User,Reaction Type,Reaction Date,INP_SYSDATE
3845,689,Like,1588165219,2020-04-29 17:00:19
3846,17,Emoticon,1588164497,2020-04-29 16:48:17
3847,710,Emoticon,1588160952,2020-04-29 15:49:12
3848,732,Like,1588169898,2020-04-29 18:18:18
3849,642,Comment,1588162989,2020-04-29 16:23:09
3850,68,Comment,1588167735,2020-04-29 17:42:15
3851,67,Comment,1588162202,2020-04-29 16:10:02
3852,684,Comment,1588165492,2020-04-29 17:04:52
3853,639,Comment,1588162128,2020-04-29 16:08:48
3854,717,Like,1588164371,2020-04-29 16:46:11
3855,653,Comment,1588167340,2020-04-29 17:35:40
3856,712,Emoticon,1588169665,2020-04-29 18:14:25
3857,639,Like,1588168372,2020-04-29 17:52:52
3858,689,Like,1588167023,2020-04-29 17:30:23
3859,415,Comment,1588165539,2020-04-29 17:05:39
3860,672,Like,1588164473,2020-04-29 16:47:53
3861,17,Like,1588164953,2020-04-29 16:55:53
3862,718,Comment,1588164256,2020-04-29 16:44:16
3863,699,Like,1588161824,2020-04-29 16:03:44
3864,708,Like,1588166859,2020-04-29 17:27:39
3865,708,Emoticon,1588161432,2020-04-29 15:57:12
3866,684,Comment,1588164125,2020-04-29 16:42:05
3867,693,Like,1588165971,2020-04-29 17:12:51
3868,659,Comment,1588168805,2020-04-29 18:00:05
3869,661,Comment,1588165020,2020-04-29 16:57:00
3870,71,Like,1588162037,2020-04-29 16:07:17
3871,668,Like,1588164665,2020-04-29 16:51:05
3872,649,Emoticon,1588162573,2020-04-29 16:16:13
3873,634,Emoticon,1588164633,2020-04-29 16:50:33
3874,643,Comment,1588163429,2020-04-29 16:30:29
3875,70,Emoticon,1588164069,2020-04-29 16:41:09
3876,655,Comment,1588164502,2020-04-29 16:48:22
3877,663,Comment,1588164018,2020-04-29 16:40:18
3878,661,Like,1588164702,2020-04-29 16:51:42
3879,679,Like,1588167705,2020-04-29 17:41:45
3880,731,Like,1588166590,2020-04-29 17:23:10
3881,669,Comment,1588162637,2020-04-29 16:17:17
3882,711,Like,1588163857,2020-04-29 16:37:37
3883,516,Emoticon,1588163872,2020-04-29 16:37:52
3884,705,Like,1588162817,2020-04-29 16:20:17
3885,653,Comment,1588166163,2020-04-29 17:16:03
3886,642,Like,1588163887,2020-04-29 16:38:07
3887,710,Comment,1588163953,2020-04-29 16:39:13
3888,661,Comment,1588169259,2020-04-29 18:07:39
3889,737,Emoticon,1588171565,2020-04-29 18:46:05
3890,645,Comment,1588162310,2020-04-29 16:11:50
3891,664,Comment,1588165833,2020-04-29 17:10:33
3892,655,Emoticon,1588162086,2020-04-29 16:08:06
3893,734,Comment,1588166931,2020-04-29 17:28:51
3894,652,Like,1588166774,2020-04-29 17:26:14
3895,672,Comment,1588164205,2020-04-29 16:43:25
3896,667,Emoticon,1588167372,2020-04-29 17:36:12
3897,723,Like,1588166972,2020-04-29 17:29:32
3898,712,Like,1588166563,2020-04-29 17:22:43
3899,674,Like,1588164404,2020-04-29 16:46:44
3900,808,Comment,1588166949,2020-04-29 17:29:09
3901,696,Like,1588163810,2020-04-29 16:36:50
3902,639,Comment,1588166736,2020-04-29 17:25:36
3903,833,Comment,1588166996,2020-04-29 17:29:56
3904,634,Emoticon,1588165134,2020-04-29 16:58:54
3905,718,Comment,1588163478,2020-04-29 16:31:18
3906,676,Emoticon,1588166707,2020-04-29 17:25:07
3907,731,Emoticon,1588166309,2020-04-29 17:18:29
3908,649,Emoticon,1588164668,2020-04-29 16:51:08
3909,415,Like,1588168623,2020-04-29 17:57:03
3910,659,Emoticon,1588162256,2020-04-29 16:10:56
3911,660,Like,1588166522,2020-04-29 17:22:02
3912,71,Comment,1588164282,2020-04-29 16:44:42
3913,72,Comment,1588166953,2020-04-29 17:29:13
3914,674,Comment,1588166614,2020-04-29 17:23:34
3915,682,Like,1588161970,2020-04-29 16:06:10
3916,711,Comment,1588163723,2020-04-29 16:35:23
3917,683,Comment,1588165029,2020-04-29 16:57:09
3918,721,Comment,1588164488,2020-04-29 16:48:08
3919,70,Comment,1588165816,2020-04-29 17:10:16
3920,665,Like,1588162238,2020-04-29 16:10:38
3921,683,Like,1588164693,2020-04-29 16:51:33
3922,695,Comment,1588163357,2020-04-29 16:29:17
3923,705,Comment,1588162684,2020-04-29 16:18:04
3924,657,Emoticon,1588164725,2020-04-29 16:52:05
3925,465,Like,1588165367,2020-04-29 17:02:47
3926,737,Emoticon,1588164937,2020-04-29 16:55:37
3927,671,Emoticon,1588165130,2020-04-29 16:58:50
3928,672,Comment,1588169534,2020-04-29 18:12:14
3929,700,Emoticon,1588168109,2020-04-29 17:48:29
3930,72,Emoticon,1588164757,2020-04-29 16:52:37
3931,662,Comment,1588158424,2020-04-29 15:07:04
3932,731,Like,1588168545,2020-04-29 17:55:45
3933,689,Like,1588164943,2020-04-29 16:55:43
3934,637,Like,1588166520,2020-04-29 17:22:00
3935,672,Like,1588163902,2020-04-29 16:38:22
3936,68,Emoticon,1588161136,2020-04-29 15:52:16
3937,728,Like,1588166590,2020-04-29 17:23:10
3938,673,Emoticon,1588164146,2020-04-29 16:42:26
3939,69,Emoticon,1588161809,2020-04-29 16:03:29
3940,714,Emoticon,1588163699,2020-04-29 16:34:59
3941,287,Emoticon,1588167997,2020-04-29 17:46:37
3942,701,Like,1588166154,2020-04-29 17:15:54
3943,678,Like,1588163716,2020-04-29 16:35:16
3944,685,Emoticon,1588163806,2020-04-29 16:36:46
3945,682,Emoticon,1588165304,2020-04-29 17:01:44
3946,714,Emoticon,1588163101,2020-04-29 16:25:01
3947,685,Emoticon,1588162769,2020-04-29 16:19:29
3948,681,Emoticon,1588165199,2020-04-29 16:59:59
3949,693,Emoticon,1588165621,2020-04-29 17:07:01
3950,69,Like,1588162599,2020-04-29 16:16:39
3951,704,Emoticon,1588166645,2020-04-29 17:24:05
3952,662,Emoticon,1588165245,2020-04-29 17:00:45
3953,715,Like,1588166783,2020-04-29 17:26:23
3954,710,Comment,1588165003,2020-04-29 16:56:43
3955,650,Like,1588165488,2020-04-29 17:04:48
3956,287,Comment,1588168965,2020-04-29 18:02:45
3957,67,Emoticon,1588167960,2020-04-29 17:46:00
3958,637,Emoticon,1588169306,2020-04-29 18:08:26
3959,649,Emoticon,1588164213,2020-04-29 16:43:33
3960,764,Like,1588165699,2020-04-29 17:08:19
3961,764,Comment,1588161811,2020-04-29 16:03:31
3962,808,Like,1588163165,2020-04-29 16:26:05
3963,643,Emoticon,1588167329,2020-04-29 17:35:29
3964,721,Like,1588163099,2020-04-29 16:24:59
3965,648,Like,1588166619,2020-04-29 17:23:39
3966,644,Comment,1588170199,2020-04-29 18:23:19
3967,672,Like,1588165718,2020-04-29 17:08:38
3968,640,Emoticon,1588165776,2020-04-29 17:09:36
3969,642,Comment,1588166053,2020-04-29 17:14:13
3970,664,Emoticon,1588164991,2020-04-29 16:56:31
3971,647,Like,1588164314,2020-04-29 16:45:14
3972,701,Like,1588167412,2020-04-29 17:36:52
3973,764,Like,1588164725,2020-04-29 16:52:05
3974,764,Comment,1588166648,2020-04-29 17:24:08
3975,647,Emoticon,1588165646,2020-04-29 17:07:26
3976,657,Comment,1588165325,2020-04-29 17:02:05
3977,659,Emoticon,1588168769,2020-04-29 17:59:29
3978,694,Like,1588162127,2020-04-29 16:08:47
3979,666,Emoticon,1588168144,2020-04-29 17:49:04
3980,728,Like,1588161620,2020-04-29 16:00:20
3981,642,Emoticon,1588168213,2020-04-29 17:50:13
3982,675,Emoticon,1588165223,2020-04-29 17:00:23
3983,415,Emoticon,1588165648,2020-04-29 17:07:28
3984,732,Emoticon,1588162923,2020-04-29 16:22:03
3985,670,Like,1588163441,2020-04-29 16:30:41
3986,641,Emoticon,1588164357,2020-04-29 16:45:57
3987,728,Comment,1588166946,2020-04-29 17:29:06
3988,660,Comment,1588164513,2020-04-29 16:48:33
3989,808,Emoticon,1588162825,2020-04-29 16:20:25
3990,646,Comment,1588168060,2020-04-29 17:47:40
3991,709,Emoticon,1588165371,2020-04-29 17:02:51
3992,693,Emoticon,1588162290,2020-04-29 16:11:30
3993,726,Comment,1588166695,2020-04-29 17:24:55
3994,717,Emoticon,1588159076,2020-04-29 15:17:56
3995,682,Emoticon,1588163265,2020-04-29 16:27:45
3996,68,Comment,1588163335,2020-04-29 16:28:55
3997,678,Comment,1588166731,2020-04-29 17:25:31
3998,665,Emoticon,1588162669,2020-04-29 16:17:49
3999,710,Like,1588163652,2020-04-29 16:34:12
4000,74,Comment,1588167209,2020-04-29 17:33:29
4001,647,Emoticon,1588165176,2020-04-29 16:59:36
4002,717,Comment,1588163573,2020-04-29 16:32:53
4003,666,Emoticon,1588165948,2020-04-29 17:12:28
4004,688,Comment,1588164194,2020-04-29 16:43:14
4005,723,Emoticon,1588167730,2020-04-29 17:42:10
4006,730,Emoticon,1588165801,2020-04-29 17:10:01
4007,646,Like,1588166944,2020-04-29 17:29:04
4008,710,Comment,1588167202,2020-04-29 17:33:22
4009,639,Comment,1588168144,2020-04-29 17:49:04
4010,732,Like,1588163414,2020-04-29 16:30:14
4011,693,Like,1588167061,2020-04-29 17:31:01
4012,673,Emoticon,1588163872,2020-04-29 16:37:52
4013,72,Emoticon,1588167769,2020-04-29 17:42:49
4014,65,Comment,1588163352,2020-04-29 16:29:12
4015,683,Emoticon,1588164820,2020-04-29 16:53:40
4016,688,Comment,1588164902,2020-04-29 16:55:02
4017,705,Comment,1588165905,2020-04-29 17:11:45
4018,645,Emoticon,1588165045,2020-04-29 16:57:25
4019,642,Comment,1588163830,2020-04-29 16:37:10
4020,641,Emoticon,1588163931,2020-04-29 16:38:51
4021,664,Emoticon,1588163350,2020-04-29 16:29:10
4022,736,Like,1588163452,2020-04-29 16:30:52
4023,658,Emoticon,1588163803,2020-04-29 16:36:43
4024,704,Like,1588163683,2020-04-29 16:34:43
4025,698,Comment,1588163491,2020-04-29 16:31:31
4026,691,Emoticon,1588164576,2020-04-29 16:49:36
4027,734,Emoticon,1588161864,2020-04-29 16:04:24
4028,696,Like,1588162620,2020-04-29 16:17:00
4029,706,Comment,1588163149,2020-04-29 16:25:49
4030,737,Emoticon,1588168588,2020-04-29 17:56:28
4031,700,Like,1588164504,2020-04-29 16:48:24
4032,833,Emoticon,1588164623,2020-04-29 16:50:23
4033,693,Comment,1588161864,2020-04-29 16:04:24
4034,640,Comment,1588169588,2020-04-29 18:13:08
4035,72,Emoticon,1588163907,2020-04-29 16:38:27
4036,694,Emoticon,1588161911,2020-04-29 16:05:11
4037,728,Comment,1588167755,2020-04-29 17:42:35
4038,733,Comment,1588167599,2020-04-29 17:39:59
4039,415,Emoticon,1588161622,2020-04-29 16:00:22
4040,647,Emoticon,1588164409,2020-04-29 16:46:49
4041,733,Like,1588164511,2020-04-29 16:48:31
4042,67,Emoticon,1588161605,2020-04-29 16:00:05
4043,652,Emoticon,1588165372,2020-04-29 17:02:52
4044,648,Comment,1588164268,2020-04-29 16:44:28
4045,663,Like,1588165790,2020-04-29 17:09:50
4046,669,Comment,1588161770,2020-04-29 16:02:50
4047,638,Like,1588167212,2020-04-29 17:33:32
4048,808,Like,1588165359,2020-04-29 17:02:39
4049,706,Comment,1588169189,2020-04-29 18:06:29
4050,648,Comment,1588164208,2020-04-29 16:43:28
4051,733,Comment,1588165406,2020-04-29 17:03:26
4052,725,Like,1588165835,2020-04-29 17:10:35
4053,688,Like,1588167619,2020-04-29 17:40:19
4054,688,Comment,1588161962,2020-04-29 16:06:02
4055,685,Comment,1588168339,2020-04-29 17:52:19
4056,66,Emoticon,1588169293,2020-04-29 18:08:13
4057,706,Comment,1588167233,2020-04-29 17:33:53
4058,72,Comment,1588164440,2020-04-29 16:47:20
4059,715,Emoticon,1588167786,2020-04-29 17:43:06
4060,287,Emoticon,1588167312,2020-04-29 17:35:12
4061,642,Comment,1588164502,2020-04-29 16:48:22
4062,699,Emoticon,1588161624,2020-04-29 16:00:24
4063,287,Comment,1588164979,2020-04-29 16:56:19
4064,643,Emoticon,1588164674,2020-04-29 16:51:14
4065,675,Comment,1588162874,2020-04-29 16:21:14
4066,706,Comment,1588165253,2020-04-29 17:00:53
4067,712,Like,1588161287,2020-04-29 15:54:47
4068,719,Like,1588164965,2020-04-29 16:56:05
4069,729,Emoticon,1588166858,2020-04-29 17:27:38
4070,723,Comment,1588161444,2020-04-29 15:57:24
4071,66,Emoticon,1588164269,2020-04-29 16:44:29
4072,728,Comment,1588163375,2020-04-29 16:29:35
4073,637,Emoticon,1588162516,2020-04-29 16:15:16
4074,690,Like,1588163433,2020-04-29 16:30:33
4075,693,Like,1588167456,2020-04-29 17:37:36
4076,704,Emoticon,1588167330,2020-04-29 17:35:30
4077,695,Emoticon,1588168161,2020-04-29 17:49:21
4078,663,Like,1588163720,2020-04-29 16:35:20
4079,637,Comment,1588165482,2020-04-29 17:04:42
4080,688,Comment,1588166506,2020-04-29 17:21:46
4081,692,Emoticon,1588163313,2020-04-29 16:28:33
4082,725,Emoticon,1588164180,2020-04-29 16:43:00
4083,682,Like,1588168096,2020-04-29 17:48:16
4084,718,Like,1588161653,2020-04-29 16:00:53
4085,65,Like,1588162438,2020-04-29 16:13:58
4086,788,Like,1588166895,2020-04-29 17:28:15
4087,712,Emoticon,1588165991,2020-04-29 17:13:11
4088,17,Emoticon,1588162558,2020-04-29 16:15:58
4089,685,Emoticon,1588163717,2020-04-29 16:35:17
4090,669,Emoticon,1588163426,2020-04-29 16:30:26
4091,764,Emoticon,1588166506,2020-04-29 17:21:46
4092,656,Like,1588163538,2020-04-29 16:32:18
4093,651,Like,1588165930,2020-04-29 17:12:10
4094,682,Emoticon,1588164562,2020-04-29 16:49:22
4095,646,Comment,1588165705,2020-04-29 17:08:25
4096,684,Comment,1588167314,2020-04-29 17:35:14
4097,671,Emoticon,1588166330,2020-04-29 17:18:50
4098,663,Emoticon,1588166852,2020-04-29 17:27:32
4099,675,Like,1588168201,2020-04-29 17:50:01
4100,658,Emoticon,1588165845,2020-04-29 17:10:45
4101,637,Emoticon,1588165325,2020-04-29 17:02:05
4102,670,Comment,1588165111,2020-04-29 16:58:31
4103,646,Like,1588165393,2020-04-29 17:03:13
4104,118,Emoticon,1588164157,2020-04-29 16:42:37
4105,715,Like,1588167454,2020-04-29 17:37:34
4106,71,Emoticon,1588164075,2020-04-29 16:41:15
4107,712,Emoticon,1588166568,2020-04-29 17:22:48
4108,287,Like,1588163460,2020-04-29 16:31:00
4109,680,Comment,1588163020,2020-04-29 16:23:40
4110,689,Comment,1588165726,2020-04-29 17:08:46
4111,70,Like,1588163865,2020-04-29 16:37:45
4112,287,Comment,1588161851,2020-04-29 16:04:11
4113,415,Comment,1588164455,2020-04-29 16:47:35
4114,720,Emoticon,1588164866,2020-04-29 16:54:26
4115,65,Comment,1588165264,2020-04-29 17:01:04
4116,72,Emoticon,1588163740,2020-04-29 16:35:40
4117,702,Like,1588165281,2020-04-29 17:01:21
4118,635,Like,1588164558,2020-04-29 16:49:18
4119,706,Like,1588165448,2020-04-29 17:04:08
4120,66,Comment,1588162324,2020-04-29 16:12:04
4121,655,Like,1588163346,2020-04-29 16:29:06
4122,641,Comment,1588167762,2020-04-29 17:42:42
4123,708,Emoticon,1588163975,2020-04-29 16:39:35
4124,65,Emoticon,1588164027,2020-04-29 16:40:27
4125,664,Comment,1588165667,2020-04-29 17:07:47
4126,719,Comment,1588166577,2020-04-29 17:22:57
4127,705,Emoticon,1588167375,2020-04-29 17:36:15
4128,682,Comment,1588166013,2020-04-29 17:13:33
4129,700,Like,1588164024,2020-04-29 16:40:24
4130,67,Comment,1588166687,2020-04-29 17:24:47
4131,66,Like,1588168705,2020-04-29 17:58:25
4132,66,Like,1588163082,2020-04-29 16:24:42
4133,718,Like,1588163169,2020-04-29 16:26:09
4134,808,Like,1588162496,2020-04-29 16:14:56
4135,689,Like,1588165580,2020-04-29 17:06:20
4136,730,Like,1588163417,2020-04-29 16:30:17
4137,664,Comment,1588166013,2020-04-29 17:13:33
4138,716,Emoticon,1588168844,2020-04-29 18:00:44
4139,713,Like,1588167786,2020-04-29 17:43:06
4140,680,Like,1588166915,2020-04-29 17:28:35
4141,703,Like,1588165667,2020-04-29 17:07:47
4142,695,Like,1588167132,2020-04-29 17:32:12
4143,661,Like,1588164870,2020-04-29 16:54:30
4144,654,Comment,1588163542,2020-04-29 16:32:22
4145,665,Comment,1588162394,2020-04-29 16:13:14
4146,664,Comment,1588165406,2020-04-29 17:03:26
4147,731,Emoticon,1588164892,2020-04-29 16:54:52
4148,72,Like,1588164358,2020-04-29 16:45:58
4149,703,Emoticon,1588167688,2020-04-29 17:41:28
4150,674,Like,1588166189,2020-04-29 17:16:29
4151,639,Emoticon,1588163804,2020-04-29 16:36:44
4152,691,Comment,1588164051,2020-04-29 16:40:51
4153,697,Like,1588168362,2020-04-29 17:52:42
4154,672,Emoticon,1588163039,2020-04-29 16:23:59
4155,684,Like,1588166950,2020-04-29 17:29:10
4156,689,Comment,1588166705,2020-04-29 17:25:05
4157,833,Emoticon,1588165718,2020-04-29 17:08:38
4158,716,Like,1588165609,2020-04-29 17:06:49
4159,653,Comment,1588165878,2020-04-29 17:11:18
4160,723,Emoticon,1588167814,2020-04-29 17:43:34
4161,68,Comment,1588165345,2020-04-29 17:02:25
4162,716,Comment,1588162063,2020-04-29 16:07:43
4163,704,Emoticon,1588165005,2020-04-29 16:56:45
4164,689,Emoticon,1588163737,2020-04-29 16:35:37
4165,668,Comment,1588169336,2020-04-29 18:08:56
4166,719,Emoticon,1588167883,2020-04-29 17:44:43
4167,678,Like,1588164166,2020-04-29 16:42:46
4168,737,Emoticon,1588167181,2020-04-29 17:33:01
4169,658,Comment,1588166953,2020-04-29 17:29:13
4170,665,Comment,1588157043,2020-04-29 14:44:03
4171,710,Like,1588166403,2020-04-29 17:20:03
4172,691,Emoticon,1588167970,2020-04-29 17:46:10
4173,737,Emoticon,1588167865,2020-04-29 17:44:25
4174,67,Comment,1588162201,2020-04-29 16:10:01
4175,516,Like,1588167449,2020-04-29 17:37:29
4176,465,Emoticon,1588166829,2020-04-29 17:27:09
4177,645,Emoticon,1588166819,2020-04-29 17:26:59
4178,652,Emoticon,1588161813,2020-04-29 16:03:33
4179,718,Emoticon,1588168517,2020-04-29 17:55:17
4180,684,Emoticon,1588167763,2020-04-29 17:42:43
4181,681,Emoticon,1588165506,2020-04-29 17:05:06
4182,118,Like,1588164567,2020-04-29 16:49:27
4183,718,Emoticon,1588166369,2020-04-29 17:19:29
4184,647,Emoticon,1588164281,2020-04-29 16:44:41
4185,726,Like,1588167692,2020-04-29 17:41:32
4186,645,Emoticon,1588164610,2020-04-29 16:50:10
4187,75,Comment,1588162878,2020-04-29 16:21:18
4188,71,Like,1588165983,2020-04-29 17:13:03
4189,66,Emoticon,1588164610,2020-04-29 16:50:10
4190,712,Like,1588164546,2020-04-29 16:49:06
4191,665,Emoticon,1588166098,2020-04-29 17:14:58
4192,764,Comment,1588166603,2020-04-29 17:23:23
4193,65,Comment,1588167330,2020-04-29 17:35:30
4194,726,Comment,1588166433,2020-04-29 17:20:33
4195,712,Like,1588165521,2020-04-29 17:05:21
4196,725,Emoticon,1588166554,2020-04-29 17:22:34
4197,676,Emoticon,1588163194,2020-04-29 16:26:34
4198,711,Like,1588162334,2020-04-29 16:12:14
4199,679,Comment,1588164945,2020-04-29 16:55:45
4200,664,Emoticon,1588168571,2020-04-29 17:56:11
4201,72,Comment,1588163805,2020-04-29 16:36:45
4202,655,Emoticon,1588167708,2020-04-29 17:41:48
4203,690,Comment,1588164193,2020-04-29 16:43:13
4204,651,Comment,1588165495,2020-04-29 17:04:55
4205,415,Comment,1588167139,2020-04-29 17:32:19
4206,646,Comment,1588167900,2020-04-29 17:45:00
4207,287,Like,1588168338,2020-04-29 17:52:18
4208,690,Comment,1588165439,2020-04-29 17:03:59
4209,647,Emoticon,1588167415,2020-04-29 17:36:55
4210,788,Comment,1588165615,2020-04-29 17:06:55
4211,652,Like,1588161350,2020-04-29 15:55:50
4212,788,Comment,1588167995,2020-04-29 17:46:35
4213,642,Comment,1588164799,2020-04-29 16:53:19
4214,664,Comment,1588168500,2020-04-29 17:55:00
4215,709,Like,1588170238,2020-04-29 18:23:58
4216,698,Like,1588165298,2020-04-29 17:01:38
4217,683,Comment,1588167834,2020-04-29 17:43:54
4218,690,Like,1588166549,2020-04-29 17:22:29
4219,720,Like,1588169393,2020-04-29 18:09:53
4220,649,Emoticon,1588168635,2020-04-29 17:57:15
4221,678,Like,1588165435,2020-04-29 17:03:55
4222,727,Comment,1588165936,2020-04-29 17:12:16
4223,516,Comment,1588165299,2020-04-29 17:01:39
4224,722,Comment,1588164220,2020-04-29 16:43:40
4225,65,Like,1588164451,2020-04-29 16:47:31
4226,677,Like,1588169381,2020-04-29 18:09:41
4227,687,Emoticon,1588163521,2020-04-29 16:32:01
4228,702,Comment,1588165861,2020-04-29 17:11:01
4229,737,Like,1588167479,2020-04-29 17:37:59
4230,662,Emoticon,1588164844,2020-04-29 16:54:04
4231,734,Emoticon,1588163930,2020-04-29 16:38:50
4232,653,Like,1588166328,2020-04-29 17:18:48
4233,648,Like,1588165055,2020-04-29 16:57:35
4234,702,Emoticon,1588164397,2020-04-29 16:46:37
4235,702,Comment,1588168675,2020-04-29 17:57:55
4236,647,Comment,1588163879,2020-04-29 16:37:59
4237,707,Emoticon,1588165453,2020-04-29 17:04:13
4238,287,Emoticon,1588166558,2020-04-29 17:22:38
4239,640,Like,1588165940,2020-04-29 17:12:20
4240,699,Emoticon,1588164100,2020-04-29 16:41:40
4241,788,Emoticon,1588168301,2020-04-29 17:51:41
4242,635,Like,1588165307,2020-04-29 17:01:47
4243,679,Like,1588167281,2020-04-29 17:34:41
4244,654,Like,1588162983,2020-04-29 16:23:03
4245,634,Emoticon,1588160116,2020-04-29 15:35:16
4246,696,Like,1588161795,2020-04-29 16:03:15
4247,712,Emoticon,1588162212,2020-04-29 16:10:12
4248,724,Comment,1588163856,2020-04-29 16:37:36
4249,718,Like,1588163975,2020-04-29 16:39:35
4250,75,Comment,1588162140,2020-04-29 16:09:00
4251,732,Emoticon,1588168220,2020-04-29 17:50:20
4252,67,Emoticon,1588167093,2020-04-29 17:31:33
4253,705,Emoticon,1588166773,2020-04-29 17:26:13
4254,658,Like,1588169493,2020-04-29 18:11:33
4255,723,Like,1588163095,2020-04-29 16:24:55
4256,733,Comment,1588165740,2020-04-29 17:09:00
4257,690,Comment,1588167854,2020-04-29 17:44:14
4258,676,Comment,1588166064,2020-04-29 17:14:24
4259,714,Emoticon,1588167088,2020-04-29 17:31:28
4260,653,Emoticon,1588166433,2020-04-29 17:20:33
4261,668,Emoticon,1588165753,2020-04-29 17:09:13
4262,676,Comment,1588164704,2020-04-29 16:51:44
4263,649,Emoticon,1588163814,2020-04-29 16:36:54
4264,705,Emoticon,1588165680,2020-04-29 17:08:00
4265,692,Emoticon,1588162794,2020-04-29 16:19:54
4266,670,Emoticon,1588165743,2020-04-29 17:09:03
